pincode,address,address from api,districtname,statename,lat,lon
622002,"622002,TAMIL NADU,India","Pudukkottai district, - 622002, Tamil Nadu, India",Pudukkottai,TAMIL NADU,10.3974057,78.5994053
622204,"622204,TAMIL NADU,India","Pudukkottai district, - 622204, Tamil Nadu, India",Pudukkottai,TAMIL NADU,10.0449161,78.9794469
622303,"622303,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Pudukkottai,TAMIL NADU,10.3723,78.8892
622502,"622502,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Pudukkottai,TAMIL NADU,10.5949,78.7508
622209,"622209,TAMIL NADU,India","Pudukkottai district, - 622209, Tamil Nadu, India",Pudukkottai,TAMIL NADU,10.1738795,78.8459463
622409,"622409,TAMIL NADU,India","Pudukkottai district, - 622409, Tamil Nadu, India",Pudukkottai,TAMIL NADU,10.2640048,78.6863512
622411,"622411,TAMIL NADU,India","Pudukkottai district, - 622411, Tamil Nadu, India",Pudukkottai,TAMIL NADU,10.3143493,78.5381161
622202,"622202,TAMIL NADU,India","Agavayal, - 622202, Tamil Nadu, India",Pudukkottai,TAMIL NADU,10.1670266,78.9173493
622404,"622404,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Pudukkottai,TAMIL NADU,10.3338,78.71
622104,"622104,TAMIL NADU,India","Pudukkottai district, - 622104, Tamil Nadu, India",Pudukkottai,TAMIL NADU,10.3840897,78.6466516
622507,"622507,TAMIL NADU,India","Pudukkottai district, - 622507, Tamil Nadu, India",Pudukkottai,TAMIL NADU,10.2433227,78.7378904
622403,"622403,TAMIL NADU,India","Thirukalambur, - 622403, Tamil Nadu, India",Pudukkottai,TAMIL NADU,10.2363337,78.4912257
622103,"622103,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Pudukkottai,TAMIL NADU,10.4761,78.7619
622004,"622004,TAMIL NADU,India","Pudukkottai district, Ichiadi II Bit - 622004, Tamil Nadu, India",Pudukkottai,TAMIL NADU,10.4264255,78.8777653
622422,"622422,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Pudukkottai,TAMIL NADU,10.4468,78.9858
622407,"622407,TAMIL NADU,India","Ponnamaravathi West, - 622407, Tamil Nadu, India",Pudukkottai,TAMIL NADU,10.2850789,78.5131954
621211,"621211,TAMIL NADU,India","Tiruchchirappalli district, - 621211, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.9591226,78.4291303
621103,"621103,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.3647,78.7245
621007,"621007,TAMIL NADU,India","621007, Tamil Nādu, India",Tiruchirappalli,TAMIL NADU,10.8259,78.0343
621118,"621118,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.1307,78.7348
621014,"621014,TAMIL NADU,India","621014, Tamil Nādu, India",Tiruchirappalli,TAMIL NADU,9.661,78.0623
621708,"621708,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.2383,79.0047
621108,"621108,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.3464,78.6543
621210,"621210,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,11.1659,78.4635
621209,"621209,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,10.9764,78.3805
621005,"621005,TAMIL NADU,India","621005, Tamil Nādu, India",Tiruchirappalli,TAMIL NADU,10.6812,76.7052
621107,"621107,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.2448,78.8196
621003,"621003,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,11.2421,78.5007
621109,"621109,TAMIL NADU,India","Perambalur district, - 621109, Tamil Nadu, India",Perambalur,TAMIL NADU,11.0845204,78.833296
620006,"620006,TAMIL NADU,India","Srirangam Zone, - 620006, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.8549655,78.6918217
621208,"621208,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,11.276,78.5395
621101,"621101,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.2181,78.7443
621204,"621204,TAMIL NADU,India","Tiruchchirappalli district, - 621204, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.9020047,78.5674393
621717,"621717,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,10.8705,78.729
621102,"621102,TAMIL NADU,India","621102, Tamil Nādu, India",Perambalur,TAMIL NADU,10.7539,78.4551
621219,"621219,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.3327,78.8644
621214,"621214,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,11.1246,78.3994
621212,"621212,TAMIL NADU,India","Perambalur district, Perambalur - 621212, Tamil Nadu, India",Perambalur,TAMIL NADU,11.2323426,78.8766407
621215,"621215,TAMIL NADU,India","Tiruchchirappalli district, - 621215, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.9943664,78.3310199
621203,"621203,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,10.9828,78.3161
621115,"621115,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.2988,78.9498
621113,"621113,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.4055,79.083
621202,"621202,TAMIL NADU,India","Tiruchchirappalli district, - 621202, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.938515,78.4875356
621001,"621001,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,11.1717,78.5301
621216,"621216,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,11.0063,78.5566
621104,"621104,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.1107,78.5909
621207,"621207,TAMIL NADU,India","Tiruchchirappalli district, - 621207, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.9936516,78.2195803
621213,"621213,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,10.8521,79.1837
621206,"621206,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,11.0732,78.5441
621112,"621112,TAMIL NADU,India","Tiruchchirappalli district, - 621112, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.9174859,78.7338192
621133,"621133,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.2856,78.8179
620005,"620005,TAMIL NADU,India","620005, Tamil Nādu, India",Tiruchirappalli,TAMIL NADU,10.6641,78.6306
621106,"621106,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.2733,78.893
621008,"621008,TAMIL NADU,India","621008, Tamil Nādu, India",Tiruchirappalli,TAMIL NADU,13.888,77.2216
621105,"621105,TAMIL NADU,India","Tiruchchirappalli district, Irungalur - 621105, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.9519961,78.7519078
621205,"621205,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,10.7037,78.4074
621110,"621110,TAMIL NADU,India","Tiruchchirappalli district, - 621110, Tamil Nadu, India",Perambalur,TAMIL NADU,10.9400879,78.9078938
621716,"621716,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.2985,79.1122
621117,"621117,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.5174,78.983
621114,"621114,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.0885,78.716
621009,"621009,TAMIL NADU,India","621009, Tamil Nādu, India",Tiruchirappalli,TAMIL NADU,10.8259,78.0343
621004,"621004,TAMIL NADU,India","621004, Tamil Nādu, India",Tiruchirappalli,TAMIL NADU,10.8259,78.0343
621002,"621002,TAMIL NADU,India","621002, Tamil Nādu, India",Tiruchirappalli,TAMIL NADU,11.1964,78.09
621012,"621012,TAMIL NADU,India","621012, Tamil Nādu, India",Tiruchirappalli,TAMIL NADU,9.661,78.0623
621116,"621116,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.3879,78.7841
621006,"621006,TAMIL NADU,India","621006, Tamil Nādu, India",Tiruchirappalli,TAMIL NADU,11.0293,78.6694
621011,"621011,TAMIL NADU,India","621011, Tamil Nādu, India",Tiruchirappalli,TAMIL NADU,8.1721,77.5257
621111,"621111,TAMIL NADU,India","621111, Tamil Nādu, India",Tiruchirappalli,TAMIL NADU,10.591,78.4951
621217,"621217,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,11.6088,79.4994
621220,"621220,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Perambalur,TAMIL NADU,11.2408,78.8635
621010,"621010,TAMIL NADU,India","Tiruchchirappalli district, Thuraiyur - 621010, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,11.1518944,78.5957267
613402,"613402,TAMIL NADU,India","Thanjavur district, - 613402, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.7264832,78.9836859
614103,"614103,TAMIL NADU,India","Thiruvarur district, - 614103, Tamil Nadu, India",Tiruvarur,TAMIL NADU,10.7383703,79.5064887
612301,"612301,TAMIL NADU,India","612301, Tamil Nādu, India",Thanjavur,TAMIL NADU,10.9923,79.2859
614403,"614403,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruvarur,TAMIL NADU,10.7687,79.3644
612804,"612804,TAMIL NADU,India","Thiruvarur district, - 612804, Tamil Nadu, India",Tiruvarur,TAMIL NADU,10.8897639,79.3934619
614717,"614717,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruvarur,TAMIL NADU,10.6041,79.5264
614303,"614303,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Thanjavur,TAMIL NADU,10.8493,79.214
613101,"613101,TAMIL NADU,India","Thanjavur district, Varagur - 613101, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.8432382,78.9978796
613602,"613602,TAMIL NADU,India","613602, Tamil Nādu, India",Thanjavur,TAMIL NADU,10.7954,78.9793
613601,"613601,TAMIL NADU,India","613601, Tamil Nādu, India",Thanjavur,TAMIL NADU,10.7954,78.9793
612801,"612801,TAMIL NADU,India","612801, Tamil Nādu, India",Tiruvarur,TAMIL NADU,10.2486,78.8097
614018,"614018,TAMIL NADU,India","india, Villipuram Bypass, Viluppuram district, Viluppuram - 605600, Tamil Nadu, India",Tiruvarur,TAMIL NADU,10.2692,79.2372
614401,"614401,TAMIL NADU,India","Thanjavur district, - 614401, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.792324,79.3180318
613204,"613204,TAMIL NADU,India","Thanjavur district, Thiruvaiyaru - 613204, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.8794643,79.1036267
613003,"613003,TAMIL NADU,India","Thanjavur district, - 613003, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.8207572,79.1127902
614019,"614019,TAMIL NADU,India","614019, Tamil Nādu, India",Thanjavur,TAMIL NADU,14.4906,79.246
614404,"614404,TAMIL NADU,India","Thiruvarur district, - 614404, Tamil Nadu, India",Tiruvarur,TAMIL NADU,10.7716874,79.4144737
613001,"613001,TAMIL NADU,India","Thanjavur district, - 613001, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.7824023,79.139373
613205,"613205,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Thanjavur,TAMIL NADU,11.9333,79.3229
613504,"613504,TAMIL NADU,India","india, Villipuram Bypass, Viluppuram district, Viluppuram - 605600, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.8132,79.2721
614402,"614402,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Thanjavur,TAMIL NADU,10.7656,79.3219
614016,"614016,TAMIL NADU,India","india, Villipuram Bypass, Viluppuram district, Viluppuram - 605600, Tamil Nadu, India",Tiruvarur,TAMIL NADU,10.6455,79.4202
612802,"612802,TAMIL NADU,India","Thanjavur district, Kumbakonam - 612802, Tamil Nadu, India",Tiruvarur,TAMIL NADU,10.8325531,79.3256872
612701,"612701,TAMIL NADU,India","612701, Tamil Nādu, India",Tiruvarur,TAMIL NADU,12.3452,78.5101
614211,"614211,TAMIL NADU,India","Thanjavur district, Ayyampettai - 614211, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.8998962,79.1976003
614201,"614201,TAMIL NADU,India","Thanjavur district, Ayyampettai - 614201, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.8971626,79.1942957
613403,"613403,TAMIL NADU,India","Thanjavur district, Vallam - 613403, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.7188639,79.0612026
613009,"613009,TAMIL NADU,India","613009, Tamil Nādu, India",Thanjavur,TAMIL NADU,11.251,79.2296
612803,"612803,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruvarur,TAMIL NADU,10.7307,79.4264
614204,"614204,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Thanjavur,TAMIL NADU,10.9163,79.2399
613104,"613104,TAMIL NADU,India","india, Villipuram Bypass, Viluppuram district, Viluppuram - 605600, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.8534,78.9718
614017,"614017,TAMIL NADU,India","india, Villipuram Bypass, Viluppuram district, Viluppuram - 605600, Tamil Nadu, India",Tiruvarur,TAMIL NADU,10.4396,78.3263
614202,"614202,TAMIL NADU,India","Thanjavur district, - 614202, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.9164184,79.1818677
613007,"613007,TAMIL NADU,India","Thanjavur district, - 613007, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.7718712,79.1265814
614001,"614001,TAMIL NADU,India","Thiruvarur district, - 614001, Tamil Nadu, India",Tiruvarur,TAMIL NADU,10.6709819,79.4435143
610206,"610206,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruvarur,TAMIL NADU,10.6836,79.5978
614302,"614302,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Thanjavur,TAMIL NADU,10.8609,79.273
614013,"614013,TAMIL NADU,India","india, Villipuram Bypass, Viluppuram district, Viluppuram - 605600, Tamil Nadu, India",Tiruvarur,TAMIL NADU,10.7012,79.3633
614203,"614203,TAMIL NADU,India","614203, Tamil Nādu, India",Thanjavur,TAMIL NADU,11.5053,77.2383
613005,"613005,TAMIL NADU,India","613005, Tamil Nādu, India",Thanjavur,TAMIL NADU,11.251,79.2296
613102,"613102,TAMIL NADU,India","613102, Tamil Nādu, India",Thanjavur,TAMIL NADU,11.1091,79.6483
614708,"614708,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruvarur,TAMIL NADU,10.5452,79.4941
613502,"613502,TAMIL NADU,India","613502, Tamil Nādu, India",Thanjavur,TAMIL NADU,12.9191,79.1508
613002,"613002,TAMIL NADU,India","613002, Tamil Nādu, India",Thanjavur,TAMIL NADU,11.251,79.2296
613201,"613201,TAMIL NADU,India","613201, Tamil Nādu, India",Thanjavur,TAMIL NADU,10.8841,79.1036
613202,"613202,TAMIL NADU,India","613202, Tamil Nādu, India",Thanjavur,TAMIL NADU,10.8841,79.1036
614705,"614705,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruvarur,TAMIL NADU,10.5133,79.5091
614014,"614014,TAMIL NADU,India","india, Villipuram Bypass, Viluppuram district, Viluppuram - 605600, Tamil Nadu, India",Tiruvarur,TAMIL NADU,10.6804,79.4321
614015,"614015,TAMIL NADU,India","india, Villipuram Bypass, Viluppuram district, Viluppuram - 605600, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.5553,79.1293
613103,"613103,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Thanjavur,TAMIL NADU,10.7531,78.9445
614208,"614208,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Thanjavur,TAMIL NADU,10.9213,79.3083
614101,"614101,TAMIL NADU,India","Thiruvarur district, - 614101, Tamil Nadu, India",Tiruvarur,TAMIL NADU,10.7102404,79.5182202
614301,"614301,TAMIL NADU,India","614301, Tamil Nādu, India",Thanjavur,TAMIL NADU,15.2883,75.9433
613105,"613105,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Thanjavur,TAMIL NADU,10.8681,78.955
614102,"614102,TAMIL NADU,India","Thiruvarur district, - 614102, Tamil Nadu, India",Tiruvarur,TAMIL NADU,10.7145183,79.5157681
613501,"613501,TAMIL NADU,India","613501, Tamil Nādu, India",Thanjavur,TAMIL NADU,12.9191,79.1508
613303,"613303,TAMIL NADU,India","613303, Tamil Nādu, India",Thanjavur,TAMIL NADU,11.059,78.1399
614206,"614206,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Thanjavur,TAMIL NADU,10.8621,79.1586
614710,"614710,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruvarur,TAMIL NADU,10.6111,79.5433
613004,"613004,TAMIL NADU,India","Thanjavur district, - 613004, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.7718546,79.1102362
613006,"613006,TAMIL NADU,India","Thanjavur district, - 613006, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.7567527,79.141563
613203,"613203,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Thanjavur,TAMIL NADU,10.8767,79.0221
614210,"614210,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Thanjavur,TAMIL NADU,10.9851,78.9832
614020,"614020,TAMIL NADU,India","614020, Tamil Nādu, India",Tiruvarur,TAMIL NADU,13.8492,79.3068
614205,"614205,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Thanjavur,TAMIL NADU,10.9851,78.9832
614207,"614207,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Thanjavur,TAMIL NADU,10.9851,78.9832
613503,"613503,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Thanjavur,TAMIL NADU,10.7817,79.2462
613010,"613010,TAMIL NADU,India","india, Villipuram Bypass, Viluppuram district, Viluppuram - 605600, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.8553,79.1064
613008,"613008,TAMIL NADU,India","india, Villipuram Bypass, Viluppuram district, Viluppuram - 605600, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.8553,79.1064
613401,"613401,TAMIL NADU,India","Thanjavur district, - 613401, Tamil Nadu, India",Thanjavur,TAMIL NADU,10.7283255,79.0198899
620102,"620102,TAMIL NADU,India","india, Villipuram Bypass, Viluppuram district, Viluppuram - 605600, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.8202,78.6282
621719,"621719,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Ariyalur,TAMIL NADU,11.3106,79.2566
621714,"621714,TAMIL NADU,India","Ariyalur district, - 621714, Tamil Nadu, India",Ariyalur,TAMIL NADU,11.2543372,79.1781644
620014,"620014,TAMIL NADU,India","india, Villipuram Bypass, Viluppuram district, Viluppuram - 605600, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.7498,78.7763
621712,"621712,TAMIL NADU,India","Ariyalur district, - 621712, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,11.0430255,79.0689347
608901,"608901,TAMIL NADU,India","608901, Tamil Nādu, India",Ariyalur,TAMIL NADU,9.3729,78.643
621715,"621715,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Ariyalur,TAMIL NADU,10.9686,79.1677
621722,"621722,TAMIL NADU,India","Salem district, - 621722, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,11.4759738,78.7383837
621711,"621711,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,10.9436,78.9155
621702,"621702,TAMIL NADU,India","Tiruchchirappalli district, - 621702, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.8742149,78.8600847
612903,"612903,TAMIL NADU,India","612903, Tamil Nādu, India",Ariyalur,TAMIL NADU,11.13,79.4206
620011,"620011,TAMIL NADU,India","620011, Tamil Nādu, India",Tiruchirappalli,TAMIL NADU,8.1721,77.5257
621713,"621713,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Ariyalur,TAMIL NADU,11.1625,79.0518
620101,"620101,TAMIL NADU,India","620101, Tamil Nādu, India",Tiruchirappalli,TAMIL NADU,14.6833,80.0667
621651,"621651,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,11.0091,78.9204
621701,"621701,TAMIL NADU,India","621701, Tamil Nādu, India",Ariyalur,TAMIL NADU,8.9969,77.8622
620004,"620004,TAMIL NADU,India","Ponmalai Zone, - 620004, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.7787928,78.7217906
612902,"612902,TAMIL NADU,India","612902, Tamil Nādu, India",Ariyalur,TAMIL NADU,11.13,79.4206
621718,"621718,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Ariyalur,TAMIL NADU,11.209,79.1618
639101,"639101,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,10.8634,78.6114
621801,"621801,TAMIL NADU,India","621801, Tamil Nādu, India",Ariyalur,TAMIL NADU,11.3356,79.3797
621709,"621709,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Ariyalur,TAMIL NADU,11.357,79.1606
621703,"621703,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,10.8067,78.8275
621802,"621802,TAMIL NADU,India","Ariyalur district, - 621802, Tamil Nadu, India",Ariyalur,TAMIL NADU,11.2141797,79.3648529
621803,"621803,TAMIL NADU,India","Perambalur district, - 621803, Tamil Nadu, India",Ariyalur,TAMIL NADU,11.3173811,78.9220242
620026,"620026,TAMIL NADU,India","Tiruchchirappalli district, - 620026, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.7682145,78.7370319
621851,"621851,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Ariyalur,TAMIL NADU,10.9699,79.0255
620013,"620013,TAMIL NADU,India","Tiruchchirappalli district, - 620013, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.784148,78.7752771
621704,"621704,TAMIL NADU,India","Ariyalur district, - 621704, Tamil Nadu, India",Ariyalur,TAMIL NADU,11.1305548,79.0871982
621729,"621729,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Ariyalur,TAMIL NADU,10.9095,78.9893
620010,"620010,TAMIL NADU,India","Ariyamangalam Zone, - 620010, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.8069377,78.7112665
620009,"620009,TAMIL NADU,India","Somarasampettai, Trichy - 620009, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.7686495,78.6210897
621707,"621707,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Ariyalur,TAMIL NADU,11.0155,79.0817
620015,"620015,TAMIL NADU,India","Tiruchchirappalli district, - 620015, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.7630002,78.8170256
621705,"621705,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Ariyalur,TAMIL NADU,10.8373,78.9566
612901,"612901,TAMIL NADU,India","612901, Tamil Nādu, India",Ariyalur,TAMIL NADU,11.13,79.4206
620024,"620024,TAMIL NADU,India","Tiruchchirappalli district, - 620024, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.676792,78.7425474
620001,"620001,TAMIL NADU,India","Ponmalai Zone, - 620001, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.8003335,78.6816359
621730,"621730,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Ariyalur,TAMIL NADU,11.0087,79.1969
620008,"620008,TAMIL NADU,India","Srirangam Zone, - 620008, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.8190353,78.6982022
620012,"620012,TAMIL NADU,India","india, Villipuram Bypass, Viluppuram district, Viluppuram - 605600, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.7772,78.6761
621806,"621806,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Ariyalur,TAMIL NADU,10.9351,79.2152
621804,"621804,TAMIL NADU,India","Ariyalur district, - 621804, Tamil Nadu, India",Ariyalur,TAMIL NADU,11.1842716,79.2956995
621218,"621218,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Ariyalur,TAMIL NADU,10.8629,78.7713
639103,"639103,TAMIL NADU,India","Tamil Nadu State Electricity Board, Ward 72, Chennai, Chennai district, India",Tiruchirappalli,TAMIL NADU,10.8428,78.585
620007,"620007,TAMIL NADU,India","Ponmalai Zone, - 620007, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.7563369,78.7082509
620025,"620025,TAMIL NADU,India","india, Villipuram Bypass, Viluppuram district, Viluppuram - 605600, Tamil Nadu, India",Tiruchirappalli,TAMIL NADU,10.6605,78.7889
612904,"612904,TAMIL NADU,India","Ariyalur district, - 612904, Tamil Nadu, India",Ariyalur,TAMIL NADU,11.0905936,79.3849358
